"","n","z0","z1"
"2648",14.6154820021265,14.6154820021265,14.2788283983433
"2649",45.1983495647401,45.1983495647401,36.4267094311466
"2650",18.7493745058788,18.7493745058788,17.7713009400962
"2651",42.9916933852732,42.9916933852732,34.3242278268014
"2652",62.3706697818454,62.3706697818454,49.1754477288908
"2653",24.5211054060761,24.5211054060761,20.332204579362
"2654",38.1511240717385,38.1511240717385,30.5004945449712
"2655",20.1530925857238,20.1530925857238,19.8254604035281
"2656",13.439015091573,13.439015091573,13.4493263281578
"2657",92.6770362206483,92.6770362206483,73.7477889172184
"2658",36.8671910700536,36.8671910700536,28.3429956339554
"2659",62.2964955965683,62.2964955965683,48.1518916084357
"2660",3.76045579538479,3.76045579538479,4.25509932118458
"2661",27.3261381381799,27.3261381381799,20.3880853279946
"2662",83.7618138463688,83.7618138463688,65.6628544723273
"2663",52.1106938437854,52.1106938437854,42.2353340265454
"2664",26.7812963966896,26.7812963966896,20.9608398939477
"2665",-17.2757578655069,0,0
"2666",53.6320059991872,53.6320059991872,42.9251547132374
"2667",43.0338384784688,43.0338384784688,35.6114460470798
"2668",113.033401815194,113.033401815194,91.176043937045
"2669",75.6494943162425,75.6494943162425,60.0147548197726
"2670",56.466476412877,56.466476412877,46.2342520642425
"2671",57.185740038065,57.185740038065,43.9402161978508
"2672",16.6704245627946,16.6704245627946,17.0220262474927
"2673",14.3727181494389,14.3727181494389,14.0531798611673
"2674",62.1319950628738,62.1319950628738,48.5664500562783
"2675",46.311281351828,46.311281351828,35.7394529027048
"2676",23.7282655996505,23.7282655996505,19.7338665715403
"2677",28.8322637092525,28.8322637092525,23.9021236139951
"2678",46.7929839319087,46.7929839319087,38.0242273634895
"2679",42.6558209079975,42.6558209079975,32.7064560904708
"2680",23.2939859416976,23.2939859416976,20.2540069467657
"2681",25.5115366376652,25.5115366376652,18.6749983722907
"2682",93.0114565311505,93.0114565311505,76.081206529198
"2683",41.8472939209771,41.8472939209771,34.4392493060062
"2684",67.7654974014176,67.7654974014176,53.0260077360523
"2685",50.8446366124698,50.8446366124698,40.8657174348703
"2686",44.3236216042703,44.3236216042703,36.4640416411493
"2687",-15.1358099478508,0,0
"2688",39.2023579795083,39.2023579795083,31.87417035185
"2689",-17.9344267535452,0,0
"2690",30.8091037192722,30.8091037192722,22.0861386767081
"2691",70.9605823610322,70.9605823610322,55.4941662304312
"2692",6.61867723353906,6.61867723353906,6.22738282171052
"2693",59.1852567501752,59.1852567501752,48.0479754061354
"2694",59.9458836447034,59.9458836447034,47.3610573334094
"2695",27.2872978248691,27.2872978248691,22.6844741678184
"2696",26.5396172793909,26.5396172793909,23.1756624729844
"2697",63.639463832991,63.639463832991,50.6604544844525
"2698",78.1059046348494,78.1059046348494,62.6394648378673
"2699",-4.61434460196243,0,0
"2700",23.3326290083232,23.3326290083232,20.0791623274697
"2701",66.3149542930452,66.3149542930452,54.5363228147996
"2702",110.471231181031,110.471231181031,88.7202112164956
"2703",84.2519156692139,84.2519156692139,65.4017262857874
"2704",51.6114706479554,51.6114706479554,41.5164143110868
"2705",61.5747699044742,61.5747699044742,49.3461646710658
"2706",16.2544326344198,16.2544326344198,15.8998094232524
"2707",-25.8846747060602,0,0
"2708",0.23938968292741,0.23938968292741,-0.230165080477089
"2709",86.0994085755886,86.0994085755886,67.2831946212816
"2710",22.4676267085744,22.4676267085744,18.7875410785466
"2711",27.4690945018983,27.4690945018983,20.1476076875009
"2712",6.22643628862784,6.22643628862784,6.38190630525375
"2713",35.8301973653601,35.8301973653601,28.3785728020086
"2714",32.0199984442335,32.0199984442335,23.6834853854745
"2715",9.48404326592084,9.48404326592084,9.86448967214168
"2716",26.4391935393129,26.4391935393129,21.6502877862658
"2717",36.9044042336364,36.9044042336364,27.4250939771385
"2718",65.1704289772447,65.1704289772447,52.0897241241515
"2719",16.8623101702226,16.8623101702226,16.9520637967467
"2720",21.9043513493836,21.9043513493836,20.4559580409039
"2721",89.4729238518838,89.4729238518838,70.7949535032825
"2722",9.61285041802292,9.61285041802292,10.0253429157102
"2723",14.8958918695834,14.8958918695834,14.9021440436854
"2724",27.7947886382379,27.7947886382379,22.2763310678731
"2725",84.77721868769,84.77721868769,68.1181813729248
"2726",36.7395603567455,36.7395603567455,28.5501214604438
"2727",35.547404748584,35.547404748584,26.7513587877547
"2728",89.7500456121664,89.7500456121664,72.3279822316416
"2729",59.3808388370945,59.3808388370945,46.6713696220132
"2730",13.9560280982292,13.9560280982292,13.8038052994892
"2731",76.4527371740583,76.4527371740583,59.0035963535848
"2732",-14.6649555354413,0,0
"2733",9.42313783694443,9.42313783694443,10.0070659698242
"2734",20.138155620015,20.138155620015,20.3222383687612
"2735",40.4173699599345,40.4173699599345,32.6270832246628
"2736",8.95602264124384,8.95602264124384,9.55365456741962
"2737",84.2768504020834,84.2768504020834,67.8073321374055
"2738",43.5717843858863,43.5717843858863,34.6214740631833
"2739",35.2669663641009,35.2669663641009,28.3704300796559
"2740",42.8897608786385,42.8897608786385,34.3411299330374
"2741",-4.99336741531449,0,0
"2742",25.2245299627957,25.2245299627957,20.8181326385547
"2743",61.9752428402207,61.9752428402207,48.4994984033225
"2744",64.7854274524204,64.7854274524204,52.3437474584999
"2745",47.246479941468,47.246479941468,36.6225188671118
"2746",78.7565551686914,78.7565551686914,60.515004887121
"2747",22.3330282864704,22.3330282864704,19.4935954889444
"2748",94.8591909537157,94.8591909537157,76.1074813418332
"2749",13.0074538319159,13.0074538319159,13.0576509637907
"2750",67.4217587846922,67.4217587846922,53.7559288997883
"2751",47.5489941298269,47.5489941298269,38.4991112635143
"2752",33.7399780434794,33.7399780434794,26.2405006011049
"2753",0.521783303893841,0.521783303893841,-1.07237395801274
"2754",12.6345744429707,12.6345744429707,11.909758006573
"2755",42.182743934686,42.182743934686,34.0609286770076
"2756",67.9528728561724,67.9528728561724,53.4010018460428
"2757",38.6634564648535,38.6634564648535,30.5772502997027
"2758",23.64466079997,23.64466079997,21.7893798485378
"2759",43.2048129593308,43.2048129593308,35.8808960593196
"2760",-5.78950694634084,0,0
"2761",57.0632293716188,57.0632293716188,46.8863923197719
"2762",31.4443412116639,31.4443412116639,25.7408421931448
"2763",57.2294872773211,57.2294872773211,44.1692973228329
"2764",57.2666563186272,57.2666563186272,44.5308799685926
"2765",45.5898452476679,45.5898452476679,35.557534157221
"2766",28.0706820972527,28.0706820972527,22.3359157187228
"2767",7.89660584856254,7.89660584856254,7.50356893338354
"2768",23.0546169598042,23.0546169598042,20.3310464615751
"2769",44.5957755554416,44.5957755554416,35.7662396027988
"2770",24.7669411763457,24.7669411763457,20.2594032542321
"2771",35.5764095512005,35.5764095512005,28.9073863517274
"2772",41.1340009555121,41.1340009555121,33.0087050164178
"2773",85.5690992028573,85.5690992028573,67.5761336078938
"2774",11.1524726608856,11.1524726608856,10.625579446362
"2775",58.9439409682365,58.9439409682365,48.1747197755089
"2776",16.335432245115,16.335432245115,16.1435784642534
"2777",1.74031155618006,1.74031155618006,1.39022510252859
"2778",33.90648936584,33.90648936584,26.7116822406942
"2779",41.8852498368353,41.8852498368353,31.8931238391993
"2780",55.4903583667195,55.4903583667195,44.7402233021409
"2781",60.9769439886664,60.9769439886664,46.427670943521
"2782",64.5037480440097,64.5037480440097,50.6883882806742
"2783",54.2460987864935,54.2460987864935,42.5340626825567
"2784",22.5873700289908,22.5873700289908,19.4974999518409
"2785",38.9859726825298,38.9859726825298,30.0313226818648
"2786",69.7355852599617,69.7355852599617,52.9111631398528
"2787",-0.786992061618243,0,0
"2788",55.3042779864274,55.3042779864274,42.1443169621261
"2789",47.8632330915327,47.8632330915327,37.6143192829414
"2790",-59.0845902138516,0,0
"2791",15.7386542699335,15.7386542699335,16.3341507332516
"2792",49.5460875902136,49.5460875902136,40.1063850793965
"2793",24.2392022093976,24.2392022093976,20.0843765996601
"2794",47.0101861983533,47.0101861983533,38.116012995024
"2795",54.128813739398,54.128813739398,43.7263100038179
"2796",21.616829504942,21.616829504942,19.4678266138992
"2797",30.2977527933977,30.2977527933977,22.6844786238347
"2798",60.4059836094812,60.4059836094812,49.084918875411
"2799",29.1600290645575,29.1600290645575,22.382118078123
"2800",27.1271315975873,27.1271315975873,21.6920185534001
"2801",-15.5888422943005,0,0
"2802",61.7250955924481,61.7250955924481,50.2458986278952
"2803",75.7377052212873,75.7377052212873,60.1111019658598
"2804",31.7671631669866,31.7671631669866,23.186957611932
"2805",25.7464284505235,25.7464284505235,21.3404645523146
"2806",65.2620802266154,65.2620802266154,52.0571414889591
"2807",23.1850488171101,23.1850488171101,20.1749833692076
"2808",30.5682437557795,30.5682437557795,23.790284272238
"2809",41.8298630319163,41.8298630319163,32.6166979818676
"2810",67.6114975848262,67.6114975848262,53.2829965709108
"2811",45.2532570943589,45.2532570943589,36.3111550295794
"2812",51.9526418724626,51.9526418724626,41.3769798723862
"2813",53.9360026048864,53.9360026048864,41.96785247253
"2814",50.3110269479546,50.3110269479546,39.7561110230758
"2815",36.6267969282809,36.6267969282809,29.5591700886595
"2816",14.5745141756591,14.5745141756591,16.3456264380346
"2817",36.6065635667454,36.6065635667454,30.9471141466435
"2818",69.8515225340037,69.8515225340037,56.77214408963
"2819",27.7342359285119,27.7342359285119,23.2369571377909
"2820",1.51530459957972,1.51530459957972,2.0847146741642
"2821",45.505251185457,45.505251185457,35.5637284880882
"2822",71.2272929330325,71.2272929330325,56.3629038718016
"2823",23.5256232353974,23.5256232353974,20.1628255721439
"2824",-7.10611466705918,0,0
"2825",50.4755722441839,50.4755722441839,39.3985217660769
"2826",82.1725671107755,82.1725671107755,66.8400776424472
"2827",44.8154550155286,44.8154550155286,34.9310678035268
"2828",60.8776026516938,60.8776026516938,49.1513314304634
"2829",34.8717097723767,34.8717097723767,28.050485466329
"2830",11.7270691725716,11.7270691725716,12.6430731651069
"2831",69.4889942990494,69.4889942990494,55.1966713086222
"2832",67.0158115314027,67.0158115314027,52.8870470396219
"2833",71.0172906567032,71.0172906567032,55.9263355154111
"2834",46.8876759748518,46.8876759748518,37.5685593176793
"2835",37.9408868225495,37.9408868225495,30.0077989280163
"2836",58.3470701950741,58.3470701950741,44.2145794763797
"2837",37.1584781418656,37.1584781418656,30.4630484635241
"2838",28.50346372583,28.50346372583,21.5831771929226
"2839",50.0846964100192,50.0846964100192,39.1024471956194
"2840",21.0320454539716,21.0320454539716,19.4461958945963
"2841",65.1101140942523,65.1101140942523,51.5558372498906
"2842",28.5085487757365,28.5085487757365,22.7572932249297
"2843",58.2404212941012,58.2404212941012,45.9556707285904
"2844",45.7957766366215,45.7957766366215,34.1255818892065
"2845",24.4479171882821,24.4479171882821,18.4430979558021
"2846",41.4714804257925,41.4714804257925,31.7405515299795
"2847",25.6548282912163,25.6548282912163,19.2648534071326
"2848",47.577119232455,47.577119232455,37.8525195272946
"2849",10.5806540750231,10.5806540750231,11.4614201517816
"2850",74.1386954722497,74.1386954722497,58.5455143044869
"2851",63.0448459495572,63.0448459495572,49.133589133304
"2852",20.5018941307714,20.5018941307714,19.7020194212873
"2853",30.2640762851774,30.2640762851774,23.6163245052562
"2854",-1.15609140895949,0,0
"2855",-12.0281762374499,0,0
"2856",51.3363213102983,51.3363213102983,40.5871107818867
"2857",68.2027583400341,68.2027583400341,54.7987801991976
"2858",57.7658161665928,57.7658161665928,46.2572236767967
"2859",28.9893790329874,28.9893790329874,23.5157461555915
"2860",-6.6684334628716,0,0
"2861",54.9605992460753,54.9605992460753,44.3584583108755
"2862",14.7866011590694,14.7866011590694,14.8373320230547
"2863",72.2393103195744,72.2393103195744,58.7005346401778
"2864",15.7792749002255,15.7792749002255,15.2275751824013
"2865",-26.2872537910414,0,0
"2866",-2.8950996716308,0,0
"2867",36.1815715876071,36.1815715876071,27.322476322742
"2868",43.6154571318903,43.6154571318903,33.7022989815422
"2869",-5.58015066442698,0,0
"2870",24.4608571522625,24.4608571522625,19.9025664383062
"2871",75.5926685710189,75.5926685710189,61.0506259798134
"2872",77.6342662771147,77.6342662771147,62.3779857800983
"2873",38.387921766342,38.387921766342,32.3360547445173
"2874",27.2363274797106,27.2363274797106,21.7178390336393
"2875",72.8912316769957,72.8912316769957,58.3971173765397
"2876",5.23454994740791,5.23454994740791,5.14161866426094
"2877",17.8990651969877,17.8990651969877,16.9861581039902
"2878",55.6255944404268,55.6255944404268,44.4793955480991
"2879",55.0306369468743,55.0306369468743,42.8019894141867
"2880",62.3823392563531,62.3823392563531,49.9499825735708
"2881",13.34957774904,13.34957774904,13.9919738833201
"2882",57.1019919339017,57.1019919339017,45.3806922939026
"2883",13.8942730388708,13.8942730388708,12.3314354899748
"2884",15.2467147683701,15.2467147683701,14.4777559444775
"2885",19.0909576062343,19.0909576062343,19.6979384011875
"2886",85.8608687032985,85.8608687032985,68.5789096079834
"2887",40.5074565290814,40.5074565290814,32.5697715160495
"2888",61.6467714092975,61.6467714092975,48.8101123596551
"2889",45.8401001015227,45.8401001015227,37.0093669238571
"2890",-30.041041161354,0,0
"2891",27.6560287163806,27.6560287163806,21.7240648271099
"2892",57.6144788767191,57.6144788767191,45.8006604291307
"2893",6.04724128982625,6.04724128982625,7.15344928370731
"2894",48.4399268842873,48.4399268842873,39.2437057174188
"2895",91.2870551713733,91.2870551713733,73.5518178451202
"2896",93.1239984134304,93.1239984134304,76.5095290185951
"2897",20.9075416100478,20.9075416100478,18.3972681923103
"2898",60.4235783906053,60.4235783906053,47.7680434996206
"2899",50.8205144599028,50.8205144599028,40.6120908631862
"2900",-23.8564418290534,0,0
"2901",26.3264351958102,26.3264351958102,20.8594237572515
"2902",12.1202533302538,12.1202533302538,12.4050620918751
"2903",85.5567233505904,85.5567233505904,66.268162234688
"2904",36.0068061999748,36.0068061999748,29.9338471180167
"2905",20.6764255835655,20.6764255835655,21.2019327038641
"2906",82.9560358075564,82.9560358075564,65.2540936226786
"2907",30.4679513762145,30.4679513762145,25.022815842667
"2908",53.2384735702099,53.2384735702099,42.276136418962
"2909",70.6773288224959,70.6773288224959,56.8937089621951
"2910",-3.13956790248127,0,0
"2911",36.1168159097201,36.1168159097201,27.4126089027909
"2912",35.804085857373,35.804085857373,26.8197282095259
"2913",100.41685997097,100.41685997097,80.0101599163312
"2914",16.808109813382,16.808109813382,17.7938846618823
"2915",37.2699636174233,37.2699636174233,28.8861207585806
"2916",31.9225797143666,31.9225797143666,25.6392494357292
"2917",34.3786497827999,34.3786497827999,28.5424229991984
"2918",55.3564730680721,55.3564730680721,44.119007509804
"2919",60.6725401756953,60.6725401756953,47.6489567090886
"2920",27.8222409882847,27.8222409882847,22.167397302889
"2921",49.2285858720417,49.2285858720417,38.9205578085637
"2922",70.1795047409437,70.1795047409437,53.8469494848605
"2923",-29.4010421135322,0,0
"2924",-9.80096273077076,0,0
"2925",28.883985595236,28.883985595236,23.6381114919838
"2926",81.4036843540403,81.4036843540403,65.0990986914623
"2927",27.6685946831672,27.6685946831672,22.926653373995
"2928",79.4953325843345,79.4953325843345,62.8947512761846
"2929",63.2965877600747,63.2965877600747,51.705883559571
"2930",85.0623103253549,85.0623103253549,66.9960250223727
"2931",-21.1270091812438,0,0
"2932",88.2437820917305,88.2437820917305,70.8473170636376
"2933",51.472583331441,51.472583331441,41.4105937575923
"2934",29.2307573024263,29.2307573024263,24.1743813016358
"2935",-9.89786673609657,0,0
"2936",57.5050620054889,57.5050620054889,46.9068149996095
"2937",25.6292952988714,25.6292952988714,21.0132257410616
"2938",29.5679710483512,29.5679710483512,23.4937781056888
"2939",27.0146182936335,27.0146182936335,21.0368651271503
"2940",60.3378637760964,60.3378637760964,46.9060272993981
"2941",-7.99011674295267,0,0
"2942",36.8999852184155,36.8999852184155,29.2232054248758
"2943",5.32728915377671,5.32728915377671,6.50031158155098
"2944",32.7404635712751,32.7404635712751,26.2993957474988
"2945",30.4845587906231,30.4845587906231,23.9413959621564
"2946",-9.34680813368812,0,0
"2947",11.9729458809529,11.9729458809529,12.9970256815316
"2948",20.9179461234666,20.9179461234666,19.8585938106027
"2949",15.669216598872,15.669216598872,15.7551674987823
"2950",-2.94613435998109,0,0
"2951",64.4057049834284,64.4057049834284,50.1635101237786
"2952",50.8054879969534,50.8054879969534,39.0454640835302
"2953",5.04443093259945,5.04443093259945,5.88742168216026
"2954",20.9037143639582,20.9037143639582,20.1501407155111
"2955",60.8589961576744,60.8589961576744,48.0265339209396
"2956",30.7276431269151,30.7276431269151,23.180753903113
"2957",1.28696711788649,1.28696711788649,1.06853581124525
"2958",44.3851875187012,44.3851875187012,34.207432219367
"2959",88.4987110240271,88.4987110240271,67.9222996147285
"2960",71.4045558984549,71.4045558984549,56.1775113440461
"2961",11.4787785393424,11.4787785393424,11.7357586398198
"2962",46.4718982361692,46.4718982361692,36.5786878622178
"2963",57.5802064655705,57.5802064655705,46.3584517810334
"2964",52.6509823221204,52.6509823221204,41.8089179748784
"2965",35.9013483738174,35.9013483738174,28.3466605673727
"2966",77.7749639259245,77.7749639259245,60.7558282083066
"2967",31.4948209941478,31.4948209941478,25.287358059515
"2968",50.3834230992177,50.3834230992177,39.5606659329098
"2969",25.5307322910574,25.5307322910574,19.8284933466418
"2970",21.2521763128782,21.2521763128782,19.0909965927467
"2971",50.0492250331542,50.0492250331542,39.7423275897685
"2972",11.6664074897639,11.6664074897639,13.8536872794978
"2973",1.36539624380632,1.36539624380632,1.99429731070969
"2974",7.66626891823844,7.66626891823844,6.96785069997035
"2975",36.5429050192435,36.5429050192435,30.5492873343545
"2976",64.9513403444446,64.9513403444446,51.4405640012496
"2977",111.599872380857,111.599872380857,88.7494824838596
"2978",40.9892153757679,40.9892153757679,32.9096716074041
"2979",2.70328440899042,2.70328440899042,2.09697732485748
"2980",14.6923820176594,14.6923820176594,15.2087782333519
"2981",41.0313282926238,41.0313282926238,34.6645976091498
"2982",26.910088576662,26.910088576662,20.7745524480031
"2983",-8.18750898638537,0,0
"2984",38.9176222854794,38.9176222854794,31.9421512696418
"2985",24.3535479130961,24.3535479130961,20.6366483564036
"2986",74.8866364783968,74.8866364783968,59.1025431702123
"2987",99.583690485561,99.583690485561,78.7918524947025
"2988",86.0853113776843,86.0853113776843,67.2664051880459
"2989",91.7285983008601,91.7285983008601,73.8484453585528
"2990",49.4471074539303,49.4471074539303,38.8867311551585
"2991",13.7619700390699,13.7619700390699,13.1136933152983
"2992",9.33959427038787,9.33959427038787,8.8583830407976
"2993",-16.7620009824131,0,0
"2994",24.0734767920128,24.0734767920128,20.472837527766
"2995",34.915559241884,34.915559241884,26.8610610469429
"2996",36.8674295884019,36.8674295884019,29.3494006308785
"2997",-20.096813821014,0,0
"2998",81.7909968365796,81.7909968365796,65.8144769393643
"2999",18.1166527383641,18.1166527383641,18.2236276361839
"3000",44.3749404544842,44.3749404544842,34.3997152908719
"3001",-1.63353825324216,0,0
"3002",29.8201613016617,29.8201613016617,23.9476195865928
"3003",3.01308074945436,3.01308074945436,3.39479749255579
"3004",72.3665768705077,72.3665768705077,58.2087969544007
"3005",46.0644516371796,46.0644516371796,37.1497457766525
"3006",2.81741517151533,2.81741517151533,2.2327883313417
"3007",28.9381111811167,28.9381111811167,21.5301969586762
"3008",3.30492198763216,3.30492198763216,2.02326290463448
"3009",58.4040007628758,58.4040007628758,47.5334434699292
"3010",65.9947913000357,65.9947913000357,50.7219119363075
"3011",23.7930476170305,23.7930476170305,21.2240844905498
"3012",48.3576819819459,48.3576819819459,37.4212159265456
"3013",91.8697105667511,91.8697105667511,73.0234719021022
"3014",65.1858731003002,65.1858731003002,52.85055029664
"3015",70.6347750558785,70.6347750558785,55.8038631593095
"3016",40.7254653992171,40.7254653992171,32.6134563439459
"3017",16.9583639625422,16.9583639625422,17.9673415138971
"3018",62.2746278699848,62.2746278699848,48.0102155229001
"3019",59.9458594061889,59.9458594061889,46.7838409483025
"3020",41.947603470075,41.947603470075,34.2153167648138
"3021",52.6125530351879,52.6125530351879,41.6911182783947
"3022",72.3484490595702,72.3484490595702,57.2855128362217
"3023",26.1163953801682,26.1163953801682,21.3923749872774
"3024",86.6533072486214,86.6533072486214,69.9345278419624
"3025",38.6394251957716,38.6394251957716,31.1692749852032
"3026",38.2066742117891,38.2066742117891,30.9919865538841
"3027",32.4749911674815,32.4749911674815,25.3396501526382
"3028",62.5920168336587,62.5920168336587,49.0389035435548
"3029",-10.5938066122423,0,0
"3030",69.611483905301,69.611483905301,54.6884234693953
"3031",3.22886572181033,3.22886572181033,4.14176704657334
"3032",7.37420608515836,7.37420608515836,6.20871504921028
"3033",3.20804478007776,3.20804478007776,1.94616288196856
"3034",53.0079505985976,53.0079505985976,42.5009373605918
"3035",69.7552237309353,69.7552237309353,54.5880165181428
"3036",18.5036904513803,18.5036904513803,17.5560295225346
"3037",42.7599041856625,42.7599041856625,34.3594485812956
"3038",18.3883057965815,18.3883057965815,18.110134408081
"3039",10.1013722343737,10.1013722343737,9.40518361119873
"3040",62.4694894154177,62.4694894154177,49.8223507887339
"3041",76.176477361054,76.176477361054,60.7673591258567
"3042",48.9029964904125,48.9029964904125,39.4804067621617
"3043",42.9434582580649,42.9434582580649,33.7759770421545
"3044",75.3195051812268,75.3195051812268,58.7961497441369
"3045",76.8415122123304,76.8415122123304,59.6831873387177
"3046",22.7065794029258,22.7065794029258,20.7260489627612
"3047",19.2382221321479,19.2382221321479,17.2145417994484
"3048",41.4438284657682,41.4438284657682,34.6182643803983
"3049",48.124297496772,48.124297496772,37.5337311534181
"3050",51.6968592597014,51.6968592597014,42.8516921432715
"3051",34.2138228252001,34.2138228252001,29.0404666285477
"3052",4.93208693107481,4.93208693107481,2.1661834368302
"3053",33.6297084704065,33.6297084704065,26.143257166683
"3054",42.5232286945257,42.5232286945257,34.3720454348263
"3055",34.4099304191109,34.4099304191109,27.0579510744007
"3056",-8.58290386694381,0,0
"3057",49.6156796194066,49.6156796194066,39.743155338603
"3058",-0.19185522370654,0,0
"3059",8.99238954111592,8.99238954111592,8.75570513498892
"3060",75.4434455250439,75.4434455250439,60.1224524622685
"3061",9.28550674875041,9.28550674875041,8.25302457065919
"3062",42.4586570106096,42.4586570106096,31.660979125697
"3063",35.1965166572126,35.1965166572126,27.7251596989975
"3064",19.9759069734089,19.9759069734089,19.8805595245089
"3065",64.4556077197726,64.4556077197726,51.931593225231
"3066",47.2559773746155,47.2559773746155,37.4697103826154
"3067",93.5770769722108,93.5770769722108,74.3722452485211
"3068",-6.03921789875389,0,0
"3069",32.2532418740428,32.2532418740428,24.6897411260061
"3070",48.5006075435192,48.5006075435192,39.3936892425413
"3071",0.922940972458292,0.922940972458292,1.20385008244915
"3072",30.2888749952924,30.2888749952924,23.2663865022064
"3073",74.6416301845063,74.6416301845063,60.4853326029315
"3074",74.3977630538583,74.3977630538583,59.5960940936023
"3075",13.1696901265026,13.1696901265026,11.8069481124454
"3076",44.5862993128937,44.5862993128937,33.9974486719331
"3077",-7.55532346587502,0,0
"3078",46.2598138725365,46.2598138725365,37.2763159435829
"3079",71.708927007874,71.708927007874,57.8096548673789
"3080",104.805948624592,104.805948624592,82.9232250194218
"3081",48.6789871681988,48.6789871681988,38.4004989908558
"3082",41.2582432404362,41.2582432404362,32.4057958311781
"3083",22.0613384988799,22.0613384988799,19.7986205268686
"3084",85.3555549750303,85.3555549750303,66.6907926557166
"3085",33.9564611577926,33.9564611577926,28.4577763139983
"3086",58.1284526867828,58.1284526867828,44.4582744068101
"3087",74.6951535333205,74.6951535333205,59.249614152283
"3088",40.6280386712796,40.6280386712796,32.8427104910612
"3089",32.7642154178741,32.7642154178741,27.0091349503736
"3090",11.3178572033072,11.3178572033072,10.5242319784946
"3091",15.3221951380456,15.3221951380456,14.5697205977988
"3092",12.5142086451559,12.5142086451559,12.0923900320067
"3093",40.9480366560284,40.9480366560284,33.2189756910561
"3094",24.3440420738764,24.3440420738764,20.5994225573791
"3095",59.455694275678,59.455694275678,47.275364455
"3096",19.6235562172478,19.6235562172478,20.4359667943098
"3097",52.4522142448124,52.4522142448124,41.7079841989311
"3098",40.8593324892235,40.8593324892235,33.0876146262303
"3099",-1.76449740384543,0,0
"3100",20.860080698649,20.860080698649,20.0332373480888
"3101",56.9416788986622,56.9416788986622,44.6340226222947
"3102",3.95293189067714,3.95293189067714,3.07168120896623
"3103",38.1137642154557,38.1137642154557,29.6352630369775
"3104",47.2535444406203,47.2535444406203,37.2868401276985
"3105",0.962342513625998,0.962342513625998,-0.0113639306070901
"3106",15.4796456478577,15.4796456478577,15.5665023106053
"3107",31.702730211548,31.702730211548,25.7826190382895
"3108",-8.30676162284949,0,0
"3109",44.9486262709195,44.9486262709195,34.0198236545952
"3110",-2.11393339107344,0,0
"3111",0.0680181605762229,0.0680181605762229,1.84556053530558
"3112",90.8877937438805,90.8877937438805,71.6374415961817
"3113",48.8244431823271,48.8244431823271,39.1038458530706
"3114",23.9357976761073,23.9357976761073,20.1223183750274
"3115",36.8481774112655,36.8481774112655,28.7722652054534
"3116",57.4193184132556,57.4193184132556,44.7908625697052
"3117",83.6141968429305,83.6141968429305,66.4688716039149
"3118",40.704783139208,40.704783139208,32.6940927590819
"3119",72.7870402626881,72.7870402626881,59.2348392757929
"3120",50.203742658618,50.203742658618,41.123267103871
"3121",-42.188023089501,0,0
"3122",41.5920473780286,41.5920473780286,32.7647468713885
"3123",56.002157877656,56.002157877656,45.3086045650636
"3124",38.987270742094,38.987270742094,31.9526450257944
"3125",74.4445110228696,74.4445110228696,59.0134438562112
"3126",-5.47096890547989,0,0
"3127",70.638986343875,70.638986343875,56.5049059342379
"3128",-10.9535732210505,0,0
"3129",14.9320023795182,14.9320023795182,17.669959887239
"3130",111.091825806797,111.091825806797,88.285589717451
"3131",7.19742958100504,7.19742958100504,6.32793652755281
"3132",93.3167127160673,93.3167127160673,73.4439298460966
"3133",65.2358506257,65.2358506257,51.6247076240227
"3134",51.1826235266394,51.1826235266394,40.4240545154694
"3135",15.0069839080469,15.0069839080469,14.2171249994007
"3136",99.3651748209058,99.3651748209058,79.9336669884773
"3137",57.6510030437323,57.6510030437323,45.9054053894085
"3138",54.1065302229433,54.1065302229433,45.2771679201055
"3139",47.0632009690991,47.0632009690991,37.6139390475969
"3140",57.0490102276361,57.0490102276361,45.1099810998717
"3141",61.4764569836743,61.4764569836743,49.1147098163837
"3142",62.6701459114343,62.6701459114343,50.0843939576557
"3143",67.116102144672,67.116102144672,51.672995105035
"3144",53.7809178602458,53.7809178602458,41.5045320841144
"3145",9.79761647661647,9.79761647661647,9.32671761244429
"3146",48.5832173430538,48.5832173430538,37.9608981171009
"3147",30.329648204854,30.329648204854,24.7310207535186
"3148",22.9282809401459,22.9282809401459,20.154983964225
"3149",43.3593478252844,43.3593478252844,35.0550886602274
"3150",63.9164387882526,63.9164387882526,49.9026967860593
"3151",10.5156689241584,10.5156689241584,9.7160624708232
"3152",39.4533866878499,39.4533866878499,32.6223699363951
"3153",80.9774767243129,80.9774767243129,65.3990842520532
"3154",53.892129685022,53.892129685022,43.31176822905
"3155",95.0642329719494,95.0642329719494,75.4940498779911
"3156",-2.36609965200827,0,0
"3157",11.8231993690638,11.8231993690638,11.5342572025882
"3158",90.0223341662873,90.0223341662873,72.1163414571895
"3159",44.7039003612767,44.7039003612767,35.3704958267852
"3160",-7.41299260414654,0,0
"3161",28.1602195968552,28.1602195968552,20.953921068649
"3162",46.4382530981616,46.4382530981616,36.2976661811717
"3163",78.2488438753483,78.2488438753483,61.3985829076147
"3164",47.612544949295,47.612544949295,37.0383650137834
"3165",40.9137837015932,40.9137837015932,33.4108736599573
"3166",42.2536103858407,42.2536103858407,34.3072615936808
"3167",55.1282709772715,55.1282709772715,44.8523021756226
"3168",71.1198459206987,71.1198459206987,55.4777247475404
"3169",5.30978599076673,5.30978599076673,4.71121772920772
